Day of week,Energy,Week Day,Year,Month,Day of month,Hour,Sum,Seasonal,Trend,Residual
1.0,14.70442140608183,1.0,2020.0,12.0,7.0,2.0,44.11326421824549,-15.89303194565319,23.12006922579441,7.47738412594061
1.0,14.70442140608183,1.0,2020.0,12.0,7.0,3.0,58.81768562432732,-16.792086456098563,23.509735471053347,7.986772391127046
1.0,14.70442140608183,1.0,2020.0,12.0,7.0,4.0,73.52210703040915,-17.723512608452285,23.59017626006404,8.837757754470074
1.0,10.87417487968774,1.0,2020.0,12.0,7.0,5.0,84.39628191009689,-18.650105377492903,24.428495073494343,5.095785183686299
1.0,10.695646974734188,1.0,2020.0,12.0,7.0,6.0,95.09192888483108,-19.224839361693558,25.13639521330139,2.497566998752948
1.0,5.288751457576916,1.0,2020.0,12.0,7.0,7.0,100.380680342408,-17.546253249419475,25.135050034348556,-2.300045327352162
1.0,23.712652841599017,1.0,2020.0,12.0,7.0,8.0,124.09333318400701,14.748746451993524,25.13781756067124,-16.173911171065747
1.0,41.83668162162678,1.0,2020.0,12.0,7.0,9.0,165.9300148056338,51.89408197175536,25.033362168512866,-33.01545789120411
1.0,60.39147809337015,1.0,2020.0,12.0,7.0,10.0,226.32149289900394,48.85815624601889,24.843167080415757,-13.309845233064507
1.0,41.74504064212883,1.0,2020.0,12.0,7.0,11.0,268.06653354113274,33.55440660776646,24.58730751529664,-7.180557996698429
1.0,35.33692792437372,1.0,2020.0,12.0,7.0,12.0,303.4034614655065,16.63717750807114,24.277679347683687,0.7820190639972608
1.0,103.3465466790134,1.0,2020.0,12.0,7.0,13.0,406.7500081445199,15.005608988807632,23.972088388003197,64.36884930220256
1.0,22.883279228592947,1.0,2020.0,12.0,7.0,14.0,429.6332873731128,20.586710272858884,23.666497428322703,-21.36992847258864
1.0,21.045310242340715,1.0,2020.0,12.0,7.0,15.0,450.67859761545355,14.561133673182654,23.36090646864221,-16.876729899484147
1.0,41.554972237179406,1.0,2020.0,12.0,7.0,16.0,492.23356985263297,7.093185455175763,23.05531550896172,11.406471273041923
1.0,51.211029953328655,1.0,2020.0,12.0,7.0,17.0,543.4445998059616,-2.018976957456453,22.829491831755387,30.40051507902972
1.0,1.848123772858103,1.0,2020.0,12.0,7.0,18.0,545.2927235788197,-10.220827284062851,22.71508317089087,-10.646132113969918
1.0,3.3351242302385167,1.0,2020.0,12.0,7.0,19.0,548.6278478090583,-15.323485598532852,22.843929508335517,-4.185319679564149
1.0,4.487454279039508,1.0,2020.0,12.0,7.0,20.0,553.1153020880978,-16.294409549980664,25.91130657050388,-5.129442741483707
1.0,7.756422439053362,1.0,2020.0,12.0,7.0,21.0,560.8717245271511,-15.323699435396394,30.62125020242755,-10.810096487991649
1.0,7.446798539773576,1.0,2020.0,12.0,7.0,22.0,568.3185230669246,-14.86836813092588,32.909590886716984,-11.853879638023994
1.0,7.176452392992057,1.0,2020.0,12.0,7.0,23.0,575.4949754599168,-14.244195663754757,33.34915738324447,-11.928509326497652
2.0,3.5023210708522785,1.0,2020.0,12.0,8.0,0.0,3.5023210708522785,-14.000496324588822,33.01834191513192,-11.647607216793139
2.0,7.370238373749959,1.0,2020.0,12.0,8.0,1.0,10.872559444602237,-14.814919232121667,32.06298360532857,-9.877825999456942
2.0,7.370238373749959,1.0,2020.0,12.0,8.0,2.0,18.242797818352194,-15.89303194565319,32.00397552000958,-8.740705200606433
2.0,7.370238373749959,1.0,2020.0,12.0,8.0,3.0,25.613036192102154,-16.792086456098563,33.1492796340125,-8.986954804163979
2.0,7.370238373749959,1.0,2020.0,12.0,8.0,4.0,32.98327456585211,-17.723512608452285,33.49391231779812,-8.400161335595875
2.0,7.368821406115556,1.0,2020.0,12.0,8.0,5.0,40.35209597196767,-18.650105377492903,32.55714953166181,-6.538222748053347
2.0,6.422860602436034,1.0,2020.0,12.0,8.0,6.0,46.7749565744037,-19.224839361693558,32.26879422708716,-6.62109426295757
2.0,13.45963790284485,1.0,2020.0,12.0,8.0,7.0,60.23459447724855,-17.546253249419475,32.736356227550445,-1.7304650752861193
2.0,162.77586538041248,1.0,2020.0,12.0,8.0,8.0,223.01045985766103,14.748746451993524,32.7281691681366,115.29894976028234
2.0,130.92606804258682,1.0,2020.0,12.0,8.0,9.0,353.9365279002478,51.89408197175536,32.69646738567377,46.33551868515769
2.0,60.72736684451557,1.0,2020.0,12.0,8.0,10.0,414.6638947447634,48.85815624601889,32.67139434013607,1.6881985595854658
2.0,49.23407690731385,1.0,2020.0,12.0,8.0,11.0,463.8979716520773,33.55440660776646,32.802609612274594,-17.122939312727205
2.0,27.544812669400425,1.0,2020.0,12.0,8.0,12.0,491.4427843214777,16.63717750807114,33.109203273160404,-22.20156811183112
2.0,59.79676082437118,1.0,2020.0,12.0,8.0,13.0,551.2395451458489,15.005608988807632,33.35170963269224,23.284092437304494
2.0,51.75602675349088,1.0,2020.0,12.0,8.0,14.0,602.9955718993398,20.586710272858884,33.32136846600946,-2.152051985377465
2.0,33.61196677423578,1.0,2020.0,12.0,8.0,15.0,636.6075386735755,14.561133673182654,33.08669279473028,-0.5006662783301667
2.0,31.995491111646736,1.0,2020.0,12.0,8.0,16.0,668.6030297852222,7.093185455175763,32.852017123451105,-7.9497114669801325
2.0,15.805897344318817,1.0,2020.0,12.0,8.0,17.0,684.4089271295411,-2.018976957456453,32.61737097233098,-14.792496670555714
2.0,23.41220176228456,1.0,2020.0,12.0,8.0,18.0,707.8211288918257,-10.220827284062851,32.402461858113234,1.2305671882341773
2.0,4.214022263049822,1.0,2020.0,12.0,8.0,19.0,712.0351511548755,-15.323485598532852,32.04930804803375,-12.51180018645108
2.0,8.781511875291066,1.0,2020.0,12.0,8.0,20.0,720.8166630301665,-16.294409549980664,29.774670478066227,-10.26468353372157
2.0,9.772716563838717,1.0,2020.0,12.0,8.0,21.0,730.5893795940052,-15.323699435396394,25.745362794309095,-6.184017753414091
2.0,5.2336456054986105,1.0,2020.0,12.0,8.0,22.0,735.8230251995038,-14.86836813092588,22.900781739054,-2.798768002629508
