Day of week,Energy,Week Day,Year,Month,Day of month,Hour,Sum,Seasonal,Trend,Residual
1.0,0.0,1.0,2020.0,4.0,6.0,10.0,3.2851186,-5.2108197,2.2294679,2.9813526
1.0,0.0,1.0,2020.0,4.0,6.0,11.0,3.2851186,-5.0096183,1.7237042,3.285914
1.0,0.0,1.0,2020.0,4.0,6.0,12.0,3.2851186,-3.7117536,1.4092734,2.302481
1.0,0.0,1.0,2020.0,4.0,6.0,13.0,3.2851186,-2.0044007,1.3408333,0.6635674
1.0,4.5025153,1.0,2020.0,4.0,6.0,13.999999,7.787634,-0.11932578,1.3408333,3.281007
1.0,6.7718196,1.0,2020.0,4.0,6.0,15.000001,14.559454,2.826555,1.3408333,2.604432
1.0,10.967312,1.0,2020.0,4.0,6.0,16.0,25.526766,4.473089,1.3408333,5.153389
1.0,4.8924065,1.0,2020.0,4.0,6.0,17.0,30.419172,4.7026706,1.3408333,-1.1510974
1.0,3.720947,1.0,2020.0,4.0,6.0,18.0,34.140118,5.12714,1.3408333,-2.7470264
1.0,0.0,1.0,2020.0,4.0,6.0,19.0,34.140118,5.2550483,1.3408333,-6.5958824
1.0,0.0,1.0,2020.0,4.0,6.0,20.0,34.140118,4.301622,1.3408333,-5.642455
1.0,0.553082,1.0,2020.0,4.0,6.0,21.0,34.693203,3.4812276,1.3408333,-4.2689786
1.0,0.6636983,1.0,2020.0,4.0,6.0,22.0,35.3569,2.72231,1.3408333,-3.3994448
1.0,0.1082197,1.0,2020.0,4.0,6.0,23.0,35.46512,3.1239865,1.3408333,-4.3566008
2.0,0.0,1.0,2020.0,4.0,7.0,0.0,0.0,3.9260197,1.3408333,-5.2668533
2.0,0.0,1.0,2020.0,4.0,7.0,1.0,0.0,3.9250274,1.3408333,-5.265861
2.0,0.0,1.0,2020.0,4.0,7.0,2.0,0.0,1.50495,1.247031,-2.751981
2.0,0.0,1.0,2020.0,4.0,7.0,3.0,0.0,-1.5689868,1.012149,0.55683774
2.0,0.0,1.0,2020.0,4.0,7.0,4.0,0.0,-3.5646758,0.64258367,2.9220932
2.0,0.0,1.0,2020.0,4.0,7.0,5.0,0.0,-4.3825507,0.31217292,4.070378
2.0,0.0,1.0,2020.0,4.0,7.0,6.0,0.0,-4.693912,0.13272806,4.561184
2.0,0.0,1.0,2020.0,4.0,7.0,6.9999995,0.0,-4.887269,0.055980034,4.8312883
2.0,0.0,1.0,2020.0,4.0,7.0,8.0,0.0,-5.0556264,0.11806862,4.937557
2.0,0.0,1.0,2020.0,4.0,7.0,9.0,0.0,-5.160708,0.23974669,4.920962
2.0,0.0,1.0,2020.0,4.0,7.0,10.0,0.0,-5.2108197,0.34282932,4.86799
2.0,0.0,1.0,2020.0,4.0,7.0,11.0,0.0,-5.0096183,0.38329622,4.626321
2.0,0.0,1.0,2020.0,4.0,7.0,12.0,0.0,-3.7117536,0.3810417,3.3307126
2.0,0.0,1.0,2020.0,4.0,7.0,13.0,0.0,-2.0044007,0.3810417,1.6233588
2.0,0.0,1.0,2020.0,4.0,7.0,13.999999,0.0,-0.11932578,0.3810417,-0.2617152
2.0,0.0,1.0,2020.0,4.0,7.0,15.000001,0.0,2.826555,0.3810417,-3.2075968
2.0,0.0,1.0,2020.0,4.0,7.0,16.0,0.0,4.473089,0.3810417,-4.8541307
2.0,0.0,1.0,2020.0,4.0,7.0,17.0,0.0,4.7026706,0.3810417,-5.0837126
2.0,0.0,1.0,2020.0,4.0,7.0,18.0,0.0,5.12714,0.3810417,-5.508182
2.0,0.037042063,1.0,2020.0,4.0,7.0,19.0,0.037042063,5.2550483,0.3810417,-5.5990486
2.0,2.9432094,1.0,2020.0,4.0,7.0,20.0,2.9802516,4.301622,0.3810417,-1.739454
2.0,3.450419,1.0,2020.0,4.0,7.0,21.0,6.4306707,3.4812276,0.3810417,-0.41185004
2.0,2.7143297,1.0,2020.0,4.0,7.0,22.0,9.145,2.72231,0.3810417,-0.38902187
2.0,0.0,1.0,2020.0,4.0,7.0,23.0,9.145,3.1239865,0.3810417,-3.5050285
3.0,0.0,1.0,2020.0,4.0,8.0,0.0,0.0,3.9260197,0.40760225,-4.333622
3.0,0.0,1.0,2020.0,4.0,8.0,1.0,0.0,3.9250274,0.47887307,-4.4039006
3.0,0.0,1.0,2020.0,4.0,8.0,2.0,0.0,1.50495,0.61021596,-2.1151662
3.0,0.0,1.0,2020.0,4.0,8.0,3.0,0.0,-1.5689868,0.81235886,0.75662786
3.0,0.0,1.0,2020.0,4.0,8.0,4.0,0.0,-3.5646758,1.0411012,2.5235748
3.0,0.0,1.0,2020.0,4.0,8.0,5.0,0.0,-4.3825507,1.1543334,3.2282164
3.0,0.0,1.0,2020.0,4.0,8.0,6.0,0.0,-4.693912,1.1543334,3.5395782
3.0,0.0,1.0,2020.0,4.0,8.0,6.9999995,0.0,-4.887269,1.1952252,3.6920445
3.0,0.0,1.0,2020.0,4.0,8.0,8.0,0.0,-5.0556264,1.1812199,3.8744073
3.0,0.0,1.0,2020.0,4.0,8.0,9.0,0.0,-5.160708,1.0544391,4.1062694
3.0,0.0,1.0,2020.0,4.0,8.0,10.0,0.0,-5.2108197,0.9260068,4.2848125
3.0,0.0,1.0,2020.0,4.0,8.0,11.0,0.0,-5.0096183,0.8694583,4.14016
